Function Creation.S-,Function access.S-,Operator expression.S-,Variable declaration.T+;4;[google_ExoPlayer-d03fb105165f0724b8e576f84b85503c169b233d, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, google_ExoPlayer-5360ddc519392037c3af0887d5d0dafeafe4c110, apache_derby-85fc221dcc56edf92b8d9e9702c79e556e7b7710]
Function Creation.S-,Function access.S-,Operator expression.S-,Variable declaration.S-;4;[google_ExoPlayer-d03fb105165f0724b8e576f84b85503c169b233d, apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, google_ExoPlayer-5360ddc519392037c3af0887d5d0dafeafe4c110]
Function Creation.S-,Function access.S-,Operator expression.S-,Variable declaration.S+;2;[apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c, apache_derby-24e3f7e93c8df4ffb5addb8c35416d515d65dde5]
Exception Handler.S-,Function Creation.S-;12;[apache_tomcat-7d5a2bfa8a062939f6e4490a19994b96b4e50e42, netty_netty-0acffadd2918731e0982d432737ed840692948a0, netty_netty-0f76b3c357fbb3500a9f0742e9369139b3283ceb, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, netty_netty-2e363ee91895b3a97e55389c52e16cc1cc24a97e, netty_netty-14ea69cdc1ad3c77b9c5ec088f6a69e7ec565447, facebook_fresco-2b267e1b619a40decd43e87edfd07c5a3312e7f7, netty_netty-19ffdd5c297ca45dd42a193c5de6065dfdbefc2b, apache_tomcat-d754be3226da3ddaad8dac34be0692e73aff969b, apache_tomcat-8187ceb348d2dda0873bda05a7d0dd0b31c70c80, ikasanEIP_ikasan-4e4d1629663a71a848fcae964940d5cf4247270f, apache_tomcat-501dfa46576d1ae0a29f1ebe1b080e49aa0beaa6]
Conditional.S-,Conditional.T+,Flow loop control.T+,Function access.T+;2;[apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Flow loop control.S-,Flow loop control.T+,Operator expression.S-,Operator expression.T+;2;[apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Conditional.S-,Conditional.T+,Flow loop control.T+,Function access.S-;2;[apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Comments.T-,Function Creation.S-,Function access.S-,Function access.T+,Function access.T-;2;[apache_derby-93ab830251aae84eb2391af83d99e391e3a36361, netty_netty-a7f7d9c8e004aa13801424e6e665b1ec525a822f]
Exception Handler.S-,Exception Handler.T+,Function access.S-,Function access.T+;3;[apache_tomcat-7d5a2bfa8a062939f6e4490a19994b96b4e50e42, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-d754be3226da3ddaad8dac34be0692e73aff969b]
Exception Handler.T+,Function Creation.S-,Function access.S-,Function access.T+,Function access.T-;2;[apache_tomcat-bf8fb1d3fdd3f755657032b33fa4ef5e308c13e8, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9]
Function access.S+,Function access.S-,Return modifier.S-;2;[apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c, apache_derby-24e3f7e93c8df4ffb5addb8c35416d515d65dde5]
Conditional.S-,Flow loop control.T+,Function access.T+,Operator expression.S-,Operator expression.T+;2;[apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Conditional.S-,Conditional.T+,Function access.S-,Function access.T+,Operator expression.T+;3;[apache_tomcat-d7db4dd17be114b907a0c04ca33ca71b53ce820c, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Function Creation.S-,Function access.T+,Return modifier.S-,Variable declaration.S-;2;[apache_derby-6c000e85e16a90d6a27983bc81c8f62a5e1cca2e, google_ExoPlayer-5360ddc519392037c3af0887d5d0dafeafe4c110]
Function Creation.S-,Function access.T+,Return modifier.S-,Variable declaration.T+;2;[apache_derby-6c000e85e16a90d6a27983bc81c8f62a5e1cca2e, google_ExoPlayer-5360ddc519392037c3af0887d5d0dafeafe4c110]
Function Creation.S-,Function access.S-,Operator expression.S+,Return modifier.S-,Variable declaration.S+;2;[apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c, apache_derby-24e3f7e93c8df4ffb5addb8c35416d515d65dde5]
Conditional.S-,Conditional.T+,Function access.S-,Function access.T+,Operator expression.S-;3;[apache_tomcat-d7db4dd17be114b907a0c04ca33ca71b53ce820c, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Conditional.S-,Function Creation.S-;8;[WhisperSystems_Signal-Android-cd085faecdf378b9245e73ffcfe36d93b61eeef2, apache_tomcat-d7db4dd17be114b907a0c04ca33ca71b53ce820c, netty_netty-0f76b3c357fbb3500a9f0742e9369139b3283ceb, google_ExoPlayer-632ccc6c2070d2186d323951607699dc0c236c52, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, google_ExoPlayer-d8e6b096c4b9eeaba2e49d8f28a5bf72bd8e6c0f, apache_derby-b153b241b7dbf4de0e40262b8cc6c9e46be817e2, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Conditional.S-,Flow loop control.T+,Function access.S-,Operator expression.S-;2;[apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Conditional.S-,Flow loop control.T+,Function access.S-,Operator expression.T+;2;[apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Exception Handler.S+,Function access.S-;2;[netty_netty-2e363ee91895b3a97e55389c52e16cc1cc24a97e, apache_tomcat-d754be3226da3ddaad8dac34be0692e73aff969b]
Exception Handler.S+,Function access.S+;2;[netty_netty-2e363ee91895b3a97e55389c52e16cc1cc24a97e, apache_tomcat-d754be3226da3ddaad8dac34be0692e73aff969b]
Exception Handler.T+,Flow loop control.T+;2;[apache_tomcat-bf8fb1d3fdd3f755657032b33fa4ef5e308c13e8, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9]
Exception Handler.T+,Flow loop control.S-;2;[apache_tomcat-bf8fb1d3fdd3f755657032b33fa4ef5e308c13e8, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9]
Conditional.S-,Flow loop control.S+,Function Creation.S-,Function access.S+,Function access.S-;2;[WhisperSystems_Signal-Android-cd085faecdf378b9245e73ffcfe36d93b61eeef2, google_ExoPlayer-d8e6b096c4b9eeaba2e49d8f28a5bf72bd8e6c0f]
Function access.T+,Operator expression.T-;3;[apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, netty_netty-65b522a2a75c78c977a65e15663509509b5f12e0, ikasanEIP_ikasan-792fba02e16b595f66c3e46ef2288faf27501aac]
Function access.T+,Operator expression.T+;11;[google_ExoPlayer-d03fb105165f0724b8e576f84b85503c169b233d, apache_tomcat-d7db4dd17be114b907a0c04ca33ca71b53ce820c, netty_netty-26cdadda9ea46c8fe4e87770360976480fd751ed, apache_derby-3233189a04a8029e5ccae6721a25a92651e74577, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, google_ExoPlayer-cb85dc25aa74978c59ee04d83fac9728318cb77f, netty_netty-65b522a2a75c78c977a65e15663509509b5f12e0, netty_netty-a7f7d9c8e004aa13801424e6e665b1ec525a822f, google_ExoPlayer-5360ddc519392037c3af0887d5d0dafeafe4c110, ikasanEIP_ikasan-792fba02e16b595f66c3e46ef2288faf27501aac, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Function access.T+,Operator expression.S-;7;[google_ExoPlayer-d03fb105165f0724b8e576f84b85503c169b233d, apache_tomcat-d7db4dd17be114b907a0c04ca33ca71b53ce820c, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, netty_netty-345a5512ab257ea3e5ad70f5b150d6324e3660cc, google_ExoPlayer-5360ddc519392037c3af0887d5d0dafeafe4c110, apache_derby-85fc221dcc56edf92b8d9e9702c79e556e7b7710, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Comments.T-,Function Creation.S-,Function access.S-,Function access.T-,Return modifier.T+;2;[apache_derby-93ab830251aae84eb2391af83d99e391e3a36361, netty_netty-a7f7d9c8e004aa13801424e6e665b1ec525a822f]
Exception Handler.T+,Exception Handler.T-,Function access.S-,Function access.T+;2;[apache_tomcat-bf8fb1d3fdd3f755657032b33fa4ef5e308c13e8, apache_tomcat-d754be3226da3ddaad8dac34be0692e73aff969b]
Exception Handler.T-,Function Creation.S-;7;[WhisperSystems_Signal-Android-cd085faecdf378b9245e73ffcfe36d93b61eeef2, apache_tomcat-f606f9c603012c9e1d937406a9179cc19652a82c, apache_tomcat-bf8fb1d3fdd3f755657032b33fa4ef5e308c13e8, apache_tomcat-b341c09ab21f85345dba2df9eb4551515dfc79f6, apache_tomcat-6606281c3c208d5d00a7d9b788bf20636a3ce432, apache_tomcat-d754be3226da3ddaad8dac34be0692e73aff969b, apache_tomcat-501dfa46576d1ae0a29f1ebe1b080e49aa0beaa6]
Function access.S-,Function access.T+,Function access.T-,Return modifier.T+;2;[apache_derby-93ab830251aae84eb2391af83d99e391e3a36361, netty_netty-a7f7d9c8e004aa13801424e6e665b1ec525a822f]
Conditional.S-,Conditional.T+,Flow loop control.T+,Function access.S-,Function access.T+;2;[apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Conditional.T+,Flow loop control.S-,Function Creation.S-,Operator expression.S-;2;[apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Conditional.T+,Flow loop control.S-,Function Creation.S-,Operator expression.T+;2;[apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Flow loop control.S-,Function Creation.S-,Function access.T+;3;[apache_tomcat-bf8fb1d3fdd3f755657032b33fa4ef5e308c13e8, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Flow loop control.S-,Function Creation.S-,Function access.T-;2;[apache_tomcat-bf8fb1d3fdd3f755657032b33fa4ef5e308c13e8, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9]
Function Creation.S-,Return modifier.S-,Variable declaration.S-,Variable declaration.T+;2;[apache_derby-6c000e85e16a90d6a27983bc81c8f62a5e1cca2e, google_ExoPlayer-5360ddc519392037c3af0887d5d0dafeafe4c110]
Flow loop control.S-,Function Creation.S-,Function access.S-;8;[apache_tomcat-6d31b36cd4a8c69b2cd799420011ef78e2d1ef44, apache_tomcat-bf8fb1d3fdd3f755657032b33fa4ef5e308c13e8, netty_netty-0acffadd2918731e0982d432737ed840692948a0, apache_tomcat-5c512f9f9c1faf74fd48db3882a7bc08c8a56480, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, google_ExoPlayer-d8e6b096c4b9eeaba2e49d8f28a5bf72bd8e6c0f, netty_netty-2e363ee91895b3a97e55389c52e16cc1cc24a97e, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Flow loop control.S-,Function Creation.S-,Function access.S+;2;[google_ExoPlayer-d8e6b096c4b9eeaba2e49d8f28a5bf72bd8e6c0f, netty_netty-2e363ee91895b3a97e55389c52e16cc1cc24a97e]
Function access.S-,Operator expression.S+,Operator expression.S-,Variable declaration.S+;2;[apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c, apache_derby-24e3f7e93c8df4ffb5addb8c35416d515d65dde5]
Function Creation.S-,Function access.S+,Operator expression.S+,Operator expression.S-,Variable declaration.S+;2;[apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c, apache_derby-24e3f7e93c8df4ffb5addb8c35416d515d65dde5]
Function Creation.S-,Operator expression.S-,Operator expression.T+,Variable declaration.S-;3;[google_ExoPlayer-d03fb105165f0724b8e576f84b85503c169b233d, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, google_ExoPlayer-5360ddc519392037c3af0887d5d0dafeafe4c110]
Function Creation.S-,Operator expression.S-,Operator expression.T+,Variable declaration.T+;3;[google_ExoPlayer-d03fb105165f0724b8e576f84b85503c169b233d, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, google_ExoPlayer-5360ddc519392037c3af0887d5d0dafeafe4c110]
Exception Handler.T-,Flow loop control.T-,Function Creation.S-;2;[WhisperSystems_Signal-Android-cd085faecdf378b9245e73ffcfe36d93b61eeef2, apache_tomcat-bf8fb1d3fdd3f755657032b33fa4ef5e308c13e8]
Function Creation.S-,Function access.T+,Function access.T-,Return modifier.T+;4;[apache_derby-93ab830251aae84eb2391af83d99e391e3a36361, netty_netty-a7f7d9c8e004aa13801424e6e665b1ec525a822f, apache_tomcat-05c84ff8304a69a30b251f207a7b93c2c882564d, apache_tomcat-c0384f0363f51f77987cf519489056908b9e4731]
Function Creation.S-,Function access.T+,Function access.T-,Return modifier.T-;2;[apache_derby-93ab830251aae84eb2391af83d99e391e3a36361, apache_tomcat-c0384f0363f51f77987cf519489056908b9e4731]
Conditional.S-,Flow loop control.S-,Flow loop control.T+,Function access.T+,Operator expression.T+;2;[apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Conditional.S-,Flow loop control.S-,Flow loop control.T+,Function access.T+,Operator expression.S-;2;[apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Flow loop control.S+,Function Creation.S-;4;[WhisperSystems_Signal-Android-cd085faecdf378b9245e73ffcfe36d93b61eeef2, apache_tomcat-6d31b36cd4a8c69b2cd799420011ef78e2d1ef44, google_ExoPlayer-d8e6b096c4b9eeaba2e49d8f28a5bf72bd8e6c0f, netty_netty-2e363ee91895b3a97e55389c52e16cc1cc24a97e]
Function Creation.T+,Function access.S-,Function access.T+,Variable declaration.S-,Variable declaration.T+;2;[apache_derby-6c000e85e16a90d6a27983bc81c8f62a5e1cca2e, google_ExoPlayer-5360ddc519392037c3af0887d5d0dafeafe4c110]
Exception Handler.T+,Flow loop control.T+,Function access.S-,Function access.T+;2;[apache_tomcat-bf8fb1d3fdd3f755657032b33fa4ef5e308c13e8, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9]
Exception Handler.T+,Flow loop control.T+,Function access.S-,Function access.T-;2;[apache_tomcat-bf8fb1d3fdd3f755657032b33fa4ef5e308c13e8, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9]
Function access.S+,Return modifier.S-;2;[apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c, apache_derby-24e3f7e93c8df4ffb5addb8c35416d515d65dde5]
Conditional.S-,Function access.S-,Function access.T+;4;[apache_tomcat-d7db4dd17be114b907a0c04ca33ca71b53ce820c, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_derby-b153b241b7dbf4de0e40262b8cc6c9e46be817e2, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Conditional.S-,Function access.S-,Function access.T-;2;[WhisperSystems_Signal-Android-cd085faecdf378b9245e73ffcfe36d93b61eeef2, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9]
Function Creation.S-,Function access.T+,Function access.T-;14;[WhisperSystems_Signal-Android-2ce16297ff1dfbbc948aec1c5d352c46f95c2547, WhisperSystems_Signal-Android-65124fd1f2d459a6e40517bf3f572f68b554a783, apache_tomcat-bf8fb1d3fdd3f755657032b33fa4ef5e308c13e8, apache_derby-3233189a04a8029e5ccae6721a25a92651e74577, google_ExoPlayer-ccfb6beb3016c382f7aea27ffe2df5b8281ba345, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_derby-93ab830251aae84eb2391af83d99e391e3a36361, netty_netty-65b522a2a75c78c977a65e15663509509b5f12e0, netty_netty-a7f7d9c8e004aa13801424e6e665b1ec525a822f, apache_tomcat-05c84ff8304a69a30b251f207a7b93c2c882564d, apache_tomcat-c0384f0363f51f77987cf519489056908b9e4731, ikasanEIP_ikasan-792fba02e16b595f66c3e46ef2288faf27501aac, apache_derby-0c9f73e3c2651556a7a112c02e95ae71828e0575, netty_netty-8dbf5d02e53a72c42467b8dc0a5e1482d5f49af4]
Conditional.S-,Function access.T-;2;[WhisperSystems_Signal-Android-cd085faecdf378b9245e73ffcfe36d93b61eeef2, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9]
Conditional.S-,Function access.T+;4;[apache_tomcat-d7db4dd17be114b907a0c04ca33ca71b53ce820c, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_derby-b153b241b7dbf4de0e40262b8cc6c9e46be817e2, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Conditional.S-,Function access.S+;2;[WhisperSystems_Signal-Android-cd085faecdf378b9245e73ffcfe36d93b61eeef2, google_ExoPlayer-d8e6b096c4b9eeaba2e49d8f28a5bf72bd8e6c0f]
Conditional.S-,Function access.S-;8;[WhisperSystems_Signal-Android-cd085faecdf378b9245e73ffcfe36d93b61eeef2, apache_tomcat-d7db4dd17be114b907a0c04ca33ca71b53ce820c, netty_netty-0f76b3c357fbb3500a9f0742e9369139b3283ceb, google_ExoPlayer-632ccc6c2070d2186d323951607699dc0c236c52, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, google_ExoPlayer-d8e6b096c4b9eeaba2e49d8f28a5bf72bd8e6c0f, apache_derby-b153b241b7dbf4de0e40262b8cc6c9e46be817e2, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Conditional.S-,Flow loop control.S-,Flow loop control.T+,Function access.S-;2;[apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Conditional.S-,Flow loop control.S-,Flow loop control.T+,Function access.T+;2;[apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Exception Handler.S-,Exception Handler.T+,Exception Handler.T-,Function Creation.S-,Function access.S-;2;[apache_tomcat-d754be3226da3ddaad8dac34be0692e73aff969b, apache_tomcat-501dfa46576d1ae0a29f1ebe1b080e49aa0beaa6]
Function access.S-,Operator expression.S-,Operator expression.T+,Variable declaration.S-,Variable declaration.T+;3;[google_ExoPlayer-d03fb105165f0724b8e576f84b85503c169b233d, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, google_ExoPlayer-5360ddc519392037c3af0887d5d0dafeafe4c110]
Function Creation.S-,Function Creation.T+,Function access.S-,Function access.T+,Operator expression.T+;2;[apache_derby-3233189a04a8029e5ccae6721a25a92651e74577, google_ExoPlayer-5360ddc519392037c3af0887d5d0dafeafe4c110]
Conditional.S-,Function Creation.S-,Function access.S+,Function access.S-;2;[WhisperSystems_Signal-Android-cd085faecdf378b9245e73ffcfe36d93b61eeef2, google_ExoPlayer-d8e6b096c4b9eeaba2e49d8f28a5bf72bd8e6c0f]
Exception Handler.T+,Flow loop control.T+,Function Creation.S-,Function access.S-,Function access.T+;2;[apache_tomcat-bf8fb1d3fdd3f755657032b33fa4ef5e308c13e8, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9]
Exception Handler.T+,Flow loop control.T+,Function Creation.S-,Function access.S-,Function access.T-;2;[apache_tomcat-bf8fb1d3fdd3f755657032b33fa4ef5e308c13e8, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9]
Function access.S+,Operator expression.S-,Variable declaration.S+;2;[apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c, apache_derby-24e3f7e93c8df4ffb5addb8c35416d515d65dde5]
Conditional.T-,Function Creation.S-,Operator expression.T+;2;[apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_derby-9f5e1d4aef189f1e01ef7fc47a33649a189eacb4]
Conditional.T-,Function Creation.S-,Operator expression.T-;2;[apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_derby-9f5e1d4aef189f1e01ef7fc47a33649a189eacb4]
Exception Handler.T+,Function Creation.S-,Function access.S-,Operator expression.S-,Variable declaration.T+;2;[apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_derby-85fc221dcc56edf92b8d9e9702c79e556e7b7710]
Flow loop control.T+,Operator expression.S-,Operator expression.T+;2;[apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Conditional.S+,Flow loop control.S+,Function access.S-,Operator expression.S+;2;[WhisperSystems_Signal-Android-cd085faecdf378b9245e73ffcfe36d93b61eeef2, google_ExoPlayer-d8e6b096c4b9eeaba2e49d8f28a5bf72bd8e6c0f]
Conditional.S-,Conditional.T+,Operator expression.T+;3;[apache_tomcat-d7db4dd17be114b907a0c04ca33ca71b53ce820c, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Conditional.S-,Conditional.T+,Operator expression.S-;3;[apache_tomcat-d7db4dd17be114b907a0c04ca33ca71b53ce820c, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Conditional.S-,Conditional.T+,Function access.S-,Function access.T+;4;[apache_tomcat-d7db4dd17be114b907a0c04ca33ca71b53ce820c, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_derby-b153b241b7dbf4de0e40262b8cc6c9e46be817e2, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Function Creation.S-,Function access.S-,Operator expression.S+,Return modifier.S-;2;[apache_tomcat-6b61911f94d6d8d49ee933c5f1882a7e7c336d2c, apache_derby-24e3f7e93c8df4ffb5addb8c35416d515d65dde5]
Conditional.T+,Flow loop control.S-,Function access.T+,Operator expression.T+;2;[apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Conditional.T+,Flow loop control.S-,Function access.T+,Operator expression.S-;2;[apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Flow loop control.S-,Flow loop control.T+,Operator expression.S-;2;[apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Flow loop control.S-,Flow loop control.T+,Operator expression.T+;2;[apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Conditional.S-,Function Creation.S-,Operator expression.S-,Operator expression.T+;3;[apache_tomcat-d7db4dd17be114b907a0c04ca33ca71b53ce820c, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Function Creation.S-,Function access.T-,Return modifier.T+;4;[apache_derby-93ab830251aae84eb2391af83d99e391e3a36361, netty_netty-a7f7d9c8e004aa13801424e6e665b1ec525a822f, apache_tomcat-05c84ff8304a69a30b251f207a7b93c2c882564d, apache_tomcat-c0384f0363f51f77987cf519489056908b9e4731]
Function Creation.S-,Function access.T-,Return modifier.T-;2;[apache_derby-93ab830251aae84eb2391af83d99e391e3a36361, apache_tomcat-c0384f0363f51f77987cf519489056908b9e4731]
Conditional.T+,Function Creation.S-,Function access.S-,Function access.T+,Operator expression.T+;4;[apache_tomcat-d7db4dd17be114b907a0c04ca33ca71b53ce820c, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, google_ExoPlayer-cb85dc25aa74978c59ee04d83fac9728318cb77f, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Conditional.T+,Function Creation.S-,Function access.S-,Function access.T+,Operator expression.S-;3;[apache_tomcat-d7db4dd17be114b907a0c04ca33ca71b53ce820c, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Conditional.S-,Flow loop control.T+,Function Creation.S-;2;[apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Conditional.S+,Function Creation.S-,Function access.S+,Function access.S-,Operator expression.S+;2;[WhisperSystems_Signal-Android-cd085faecdf378b9245e73ffcfe36d93b61eeef2, google_ExoPlayer-d8e6b096c4b9eeaba2e49d8f28a5bf72bd8e6c0f]
Conditional.S-,Function access.S-,Operator expression.S+;2;[WhisperSystems_Signal-Android-cd085faecdf378b9245e73ffcfe36d93b61eeef2, google_ExoPlayer-d8e6b096c4b9eeaba2e49d8f28a5bf72bd8e6c0f]
Conditional.S-,Function access.S-,Operator expression.S-;5;[apache_tomcat-d7db4dd17be114b907a0c04ca33ca71b53ce820c, google_ExoPlayer-632ccc6c2070d2186d323951607699dc0c236c52, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, google_ExoPlayer-d8e6b096c4b9eeaba2e49d8f28a5bf72bd8e6c0f, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Conditional.S-,Function access.S-,Operator expression.T+;3;[apache_tomcat-d7db4dd17be114b907a0c04ca33ca71b53ce820c, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9, apache_tomcat-64389d04c74a7d14e37e077d0d563ebb8b45d2ba]
Function Creation.S-,Return modifier.T+,Variable declaration.T+;2;[apache_derby-6c000e85e16a90d6a27983bc81c8f62a5e1cca2e, apache_tomcat-05c84ff8304a69a30b251f207a7b93c2c882564d]
Conditional.S+,Flow loop control.S+,Function Creation.S-,Function access.S+;2;[WhisperSystems_Signal-Android-cd085faecdf378b9245e73ffcfe36d93b61eeef2, google_ExoPlayer-d8e6b096c4b9eeaba2e49d8f28a5bf72bd8e6c0f]
Conditional.S+,Flow loop control.S+,Function Creation.S-,Function access.S-;2;[WhisperSystems_Signal-Android-cd085faecdf378b9245e73ffcfe36d93b61eeef2, google_ExoPlayer-d8e6b096c4b9eeaba2e49d8f28a5bf72bd8e6c0f]
Comments.S-,Comments.T+,Function Creation.S-;2;[netty_netty-4baff691b41c26b9c24266e2ae32c228ebda76a8, netty_netty-4d8132ff246c95cf677c525f8dfce6de00685842]
Conditional.S-,Flow loop control.S+,Function Creation.S-,Function access.S-,Operator expression.S+;2;[WhisperSystems_Signal-Android-cd085faecdf378b9245e73ffcfe36d93b61eeef2, google_ExoPlayer-d8e6b096c4b9eeaba2e49d8f28a5bf72bd8e6c0f]
Conditional.S+,Conditional.S-,Flow loop control.S+,Function Creation.S-;2;[WhisperSystems_Signal-Android-cd085faecdf378b9245e73ffcfe36d93b61eeef2, google_ExoPlayer-d8e6b096c4b9eeaba2e49d8f28a5bf72bd8e6c0f]
Conditional.T+,Exception Handler.T+,Function Creation.S-,Function access.S-;2;[netty_netty-0f76b3c357fbb3500a9f0742e9369139b3283ceb, apache_tomcat-378d06284bfa20317395d3516a8adf21359a57d9]
